
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 5769      0.00      0.00   1000.00 5783    0 5770    0  plain   wall  plain   wall
Object:   OBJ00048   2086      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00049   2086      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00050   2086      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00051   2086      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00052   2086      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00053   2086      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00054   2086      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00055   2086      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00056   2086      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00057   2086      c3s    50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00058   2086      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00059   2086      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00060   2086      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 2087   3000.00      0.00   1000.00 2106    0 2088 2086  plain   wall  plain  plain
Object:   OBJ00061   2087      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00062   2087      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00063   2087      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00064   2087      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00065   2087      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00066   2087      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00067   2087      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00068   2087      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00069   2087      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00070   2087      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00071   2087      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00072   2087      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00073   2087      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00074   2087      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00075   2087      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00076   2087      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00077   2087      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00078   2087      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00079   2087      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00080   2087      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Cell: 2088   4000.00      0.00   1000.00 2107    0 2089 2087  plain   wall  plain  plain
Object:   OBJ00081   2088      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00082   2088      d3t   -50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00083   2088      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00084   2088      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00085   2088      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00086   2088      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00087   2088      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00088   2088      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00089   2088      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00090   2088      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00091   2088      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00092   2088      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00093   2088      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00094   2088      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00095   2088      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00096   2088      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00097   2088      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00098   2088      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00099   2088      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00100   2088      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Cell: 2089   5000.00      0.00   1000.00 2108    0 2090 2088  plain   wall  plain  plain
Object:   OBJ00101   2089      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00102   2089      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00103   2089      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00104   2089      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00105   2089      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00106   2089      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00107   2089      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00108   2089      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00109   2089      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00110   2089      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00111   2089      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00112   2089      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00113   2089      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00114   2089      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00115   2089      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00116   2089      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00117   2089      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00118   2089      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00119   2089      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00120   2089      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Cell: 2090   6000.00      0.00    909.55 2109    0 2091 2089  plain   wall  plain  plain
Object:   OBJ00121   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00122   2090      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00123   2090      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00124   2090      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00125   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00126   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00127   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00128   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00129   2090      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00130   2090      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00131   2090      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00132   2090      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00133   2090      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00134   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00135   2090      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00136   2090      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00137   2090      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00138   2090      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00139   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00140   2090      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 2091   7000.00      0.00   1000.00 2110    0 2092 2090  plain   wall  plain  plain
Object:   OBJ00141   2091      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00142   2091      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00143   2091      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00144   2091      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00145   2091      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00146   2091      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00147   2091      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00148   2091      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00149   2091      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00150   2091      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00151   2091      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00152   2091      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00153   2091      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00154   2091      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00155   2091      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00156   2091      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00157   2091      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00158   2091      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00159   2091      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00160   2091      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Cell: 2092   8000.00      0.00   1000.00 2111    0 2093 2091  plain   wall  plain  plain
Object:   OBJ00161   2092      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00162   2092      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00163   2092      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00164   2092      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00165   2092      d3t   -50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00166   2092      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00167   2092      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00168   2092      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00169   2092      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00170   2092      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00171   2092      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00172   2092      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00173   2092      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00174   2092      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00175   2092      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00176   2092      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00177   2092      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00178   2092      d3t   -50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00179   2092      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00180   2092      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Cell: 2093   9000.00      0.00    847.56 2112    0 2094 2092  plain   wall  plain  plain
Object:   OBJ00181   2093      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00182   2093      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00183   2093      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00184   2093      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00185   2093      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00186   2093      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00187   2093      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00188   2093      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00189   2093      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00190   2093      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00191   2093      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00192   2093      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00193   2093      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00194   2093      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00195   2093      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00196   2093      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00197   2093      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00198   2093      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00199   2093      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00200   2093      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 2094  10000.00      0.00    802.76 2113    0 2095 2093  plain   wall  plain  plain
Object:   OBJ00201   2094      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00202   2094      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00203   2094      c3t   -50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00204   2094      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00205   2094      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00206   2094      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00207   2094      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00208   2094      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00209   2094      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00210   2094      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00211   2094      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00212   2094      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00213   2094      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00214   2094      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00215   2094      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00216   2094      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00217   2094      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00218   2094      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00219   2094      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00220   2094      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 2095  11000.00      0.00    809.52    1    0 2096 2094  plain   wall  plain  plain
Object:   OBJ00221   2095      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00222   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00223   2095      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00224   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00225   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00226   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00227   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00228   2095      dBs    50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00229   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00230   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00231   2095      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00232   2095      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00233   2095      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00234   2095      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00235   2095      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00236   2095      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00237   2095      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00238   2095      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00239   2095      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00240   2095      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Cell: 2096  12000.00      0.00    793.75 2115    0 2097 2095  plain   wall  plain  plain
Object:   OBJ00241   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00242   2096      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00243   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00244   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00245   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00246   2096      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00247   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00248   2096      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00249   2096      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00250   2096      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00251   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00252   2096      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00253   2096      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00254   2096      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00255   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00256   2096      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00257   2096      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00258   2096      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00259   2096      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00260   2096      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 2097  13000.00      0.00    427.44    2    0 2098 2096  plain   wall  plain  plain
Object:   OBJ00261   2097      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00262   2097      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00263   2097      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00264   2097      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00265   2097      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00266   2097      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00267   2097      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00268   2097      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00269   2097      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00270   2097      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00271   2097      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00272   2097      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00273   2097      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00274   2097      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00275   2097      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00276   2097      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00277   2097      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00278   2097      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00279   2097      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00280   2097      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 2098  14000.00      0.00    411.68    3    0 1233 2097  plain   wall  plain  plain
Object:   OBJ00281   2098      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
