
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 1280      0.00      0.00    305.40 1300    0 1281    0  rocks   wall  plain   wall
Object:   OBJ00058   1282      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00059   1282      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00060   1282      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Cell: 1283   3000.00      0.00    315.71 1303    0 1284 1282  plain   wall  plain  plain
Object:   OBJ00061   1283      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00062   1283      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00063   1283      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00064   1283      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00065   1283      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00066   1283      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00067   1283      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00068   1283      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00069   1283      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00070   1283      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00071   1283      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00072   1283      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00073   1283      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00074   1283      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00075   1283      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00076   1283      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00077   1283      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00078   1283      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00079   1283      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00080   1283      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 1284   4000.00      0.00    127.06 1304    0 1285 1283  plain   wall  plain  plain
Object:   OBJ00081   1284      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00082   1284      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00083   1284      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00084   1284      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00085   1284      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00086   1284      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00087   1284      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00088   1284      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00089   1284      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00090   1284      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00091   1284      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00092   1284      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00093   1284      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00094   1284      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00095   1284      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00096   1284      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00097   1284      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00098   1284      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00099   1284      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00100   1284      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Cell: 1285   5000.00      0.00     61.92 1305    0 1286 1284  plain   wall  plain  plain
Object:   OBJ00101   1285      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00102   1285      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00103   1285      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00104   1285      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00105   1285      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00106   1285      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00107   1285      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00108   1285      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00109   1285      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00110   1285      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00111   1285      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00112   1285      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00113   1285      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00114   1285      V3t    10.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00115   1285      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00116   1285      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00117   1285      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00118   1285      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00119   1285      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00120   1285      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Cell: 1286   6000.00      0.00     22.72 1306    0 1287 1285  plain   wall  plain  plain
Object:   OBJ00121   1286      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00122   1286      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00123   1286      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00124   1286      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00125   1286      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00126   1286      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00127   1286      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00128   1286      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00129   1286      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00130   1286      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00131   1286      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00132   1286      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00133   1286      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00134   1286      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00135   1286      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00136   1286      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00137   1286      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00138   1286      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00139   1286      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00140   1286      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Cell: 1287   7000.00      0.00     16.43 1307    0 1288 1286  plain   wall  plain  plain
Object:   OBJ00141   1287      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00142   1287      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00143   1287      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00144   1287      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00145   1287      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00146   1287      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00147   1287      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00148   1287      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00149   1287      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00150   1287      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00151   1287      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00152   1287      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00153   1287      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00154   1287      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00155   1287      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00156   1287      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00157   1287      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00158   1287      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00159   1287      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00160   1287      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Cell: 1288   8000.00      0.00      7.30 1308    0 1289 1287  plain   wall  plain  plain
Object:   OBJ00161   1288      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00162   1288      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00163   1288      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00164   1288      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00165   1288      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00166   1288      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00167   1288      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00168   1288      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00169   1288      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00170   1288      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00171   1288      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00172   1288      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00173   1288      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00174   1288      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00175   1288      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00176   1288      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00177   1288      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00178   1288      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00179   1288      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00180   1288      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Cell: 1289   9000.00      0.00     46.48 1309    0 1290 1288  plain   wall  plain  plain
Object:   OBJ00181   1289      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00182   1289      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00183   1289      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00184   1289      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00185   1289      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00186   1289      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00187   1289      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00188   1289      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00189   1289      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00190   1289      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00191   1289      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00192   1289      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00193   1289      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00194   1289      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00195   1289      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00196   1289      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00197   1289      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00198   1289      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00199   1289      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00200   1289      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Cell: 1290  10000.00      0.00      5.53 1310    0 1291 1289  plain   wall  plain  plain
Object:   OBJ00201   1290      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00202   1290      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00203   1290      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00204   1290      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00205   1290      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00206   1290      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00207   1290      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00208   1290      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00209   1290      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00210   1290      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00211   1290      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00212   1290      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00213   1290      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00214   1290      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00215   1290      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00216   1290      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00217   1290      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00218   1290      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00219   1290      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00220   1290      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Cell: 1291  11000.00      0.00    230.79 1311    0 1292 1290   wall   wall   wall  plain
Object:   OBJ00221   1291      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00222   1291      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00223   1291      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00224   1291      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00225   1291      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00226   1291      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00227   1291      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00228   1291      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00229   1291      d3t    10.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00230   1291      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00231   1291      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00232   1291      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00233   1291      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00234   1291      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00235   1291      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00236   1291      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00237   1291      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00238   1291      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00239   1291      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00240   1291      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Cell: 1292  12000.00      0.00    751.95 1312    0 1293 1291  plain   wall  plain  cliff
Object:   OBJ00241   1292      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00242   1292      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00243   1292      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00244   1292      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00245   1292      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00246   1292      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00247   1292      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00248   1292      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00249   1292      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00250   1292      c3t   -50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00251   1292      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00252   1292      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00253   1292      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00254   1292      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00255   1292      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00256   1292      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00257   1292      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00258   1292      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00259   1292      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00260   1292      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 1293  13000.00      0.00    747.95 1313    0 1294 1292  plain   wall  plain  plain
Object:   OBJ00261   1293      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00262   1293      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00263   1293      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00264   1293      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00265   1293      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00266   1293      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00267   1293      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00268   1293      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00269   1293      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00270   1293      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00271   1293      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00272   1293      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00273   1293      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00274   1293      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00275   1293      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00276   1293      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00277   1293      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00278   1293      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00279   1293      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00280   1293      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
