
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 2667      0.00      0.00    420.33 2682    0 1643    0    mud   wall  plain   wall
Object:   OBJ00115   1646      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00116   1646      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00117   1646      crs    50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00118   1646      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00119   1646      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00120   1646      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Cell: 1647   6000.00      0.00    790.21 1660    0 1648 1646    mud   wall    mud  plain
Object:   OBJ00121   1647      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00122   1647      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00123   1647      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00124   1647      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00125   1647      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00126   1647      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00127   1647      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00128   1647      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00129   1647      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00130   1647      dBm   -50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00131   1647      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00132   1647      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00133   1647      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00134   1647      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00135   1647      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00136   1647      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00137   1647      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00138   1647      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00139   1647      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00140   1647      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Cell: 1648   7000.00      0.00    731.06 1661    0 1649 1647    mud   wall    mud    mud
Object:   OBJ00141   1648      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00142   1648      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00143   1648      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00144   1648      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00145   1648      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00146   1648      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00147   1648      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00148   1648      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00149   1648      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00150   1648      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00151   1648      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00152   1648      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00153   1648      VBm   -50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00154   1648      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00155   1648      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00156   1648      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00157   1648      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00158   1648      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00159   1648      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00160   1648      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Cell: 1649   8000.00      0.00    771.60 1662    0 1650 1648    mud   wall  plain    mud
Object:   OBJ00161   1649      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00162   1649      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00163   1649      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00164   1649      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00165   1649      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00166   1649      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00167   1649      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00168   1649      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00169   1649      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00170   1649      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00171   1649      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00172   1649      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00173   1649      VBt    10.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00174   1649      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00175   1649      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00176   1649      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00177   1649      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00178   1649      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00179   1649      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00180   1649      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Cell: 1650   9000.00      0.00    649.13 1663    0 1651 1649  plain   wall  plain  plain
Object:   OBJ00181   1650      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00182   1650      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00183   1650      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00184   1650      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00185   1650      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00186   1650      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00187   1650      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00188   1650      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00189   1650      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00190   1650      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00191   1650      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00192   1650      VBt    10.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00193   1650      drs    50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00194   1650      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00195   1650      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00196   1650      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00197   1650      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00198   1650      d3s    10.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00199   1650      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00200   1650      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Cell: 1651  10000.00      0.00    517.96 1664    0 1652 1650    mud   wall  plain  plain
Object:   OBJ00201   1651      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00202   1651      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00203   1651      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00204   1651      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00205   1651      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00206   1651      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00207   1651      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00208   1651      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00209   1651      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00210   1651      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00211   1651      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00212   1651      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00213   1651      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00214   1651      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00215   1651      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00216   1651      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00217   1651      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00218   1651      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00219   1651      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00220   1651      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Cell: 1652  11000.00      0.00    680.27 1665    0 1653 1651    mud   wall    mud  plain
Object:   OBJ00221   1652      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00222   1652      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00223   1652      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00224   1652      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00225   1652      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00226   1652      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00227   1652      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00228   1652      d3m    10.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00229   1652      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00230   1652      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00231   1652      drt    10.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00232   1652      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00233   1652      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00234   1652      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00235   1652      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00236   1652      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00237   1652      V3s    10.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00238   1652      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00239   1652      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00240   1652      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Cell: 1653  12000.00      0.00    597.61 1666    0 1654 1652  plain   wall    mud    mud
Object:   OBJ00241   1653      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00242   1653      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00243   1653      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00244   1653      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00245   1653      drs    50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00246   1653      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00247   1653      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00248   1653      dBt    10.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00249   1653      VBt    50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00250   1653      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00251   1653      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00252   1653      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00253   1653      VBm   -50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00254   1653      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00255   1653      cBm   -50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00256   1653      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00257   1653      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00258   1653      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00259   1653      c3s    50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00260   1653      V3m   -50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Cell: 1654  13000.00      0.00    616.32 1667    0 3544 1653  plain   wall  plain    mud
Object:   OBJ00261   1654      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00262   1654      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00263   1654      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00264   1654      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00265   1654      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00266   1654      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00267   1654      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00268   1654      dBm   -50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00269   1654      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00270   1654      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00271   1654      c3s    10.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00272   1654      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00273   1654      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00274   1654      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00275   1654      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00276   1654      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00277   1654      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00278   1654      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00279   1654      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
