
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 5626   1000.00      0.00    131.01 5647    0 1747    0  plain   wall   wall   wall
Object:   OBJ00033   1747      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00034   1747      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00035   1747      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00036   1747      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00037   1747      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00038   1747      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00039   1747      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00040   1747      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Cell: 1748   3000.00      0.00    886.04 1758    0 1749 1747  plain   wall  cliff    mud
Object:   OBJ00041   1748      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00042   1748      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00043   1748      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00044   1748      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00045   1748      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00046   1748      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00047   1748      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00048   1748      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00049   1748      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00050   1748      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00051   1748      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00052   1748      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00053   1748      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00054   1748      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00055   1748      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00056   1748      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00057   1748      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00058   1748      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00059   1748      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00060   1748      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Cell: 1749   4000.00      0.00    360.97 1759    0 1750 1748  plain   wall    mud   wall
Object:   OBJ00061   1749      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00062   1749      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00063   1749      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00064   1749      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00065   1749      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00066   1749      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00067   1749      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00068   1749      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00069   1749      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00070   1749      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00071   1749      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00072   1749      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00073   1749      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00074   1749      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00075   1749      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00076   1749      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00077   1749      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00078   1749      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00079   1749      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00080   1749      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Cell: 1750   5000.00      0.00    316.79 1760    0 1751 1749    mud   wall  plain    mud
Object:   OBJ00081   1750      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00082   1750      V3m    10.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00083   1750      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00084   1750      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00085   1750      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00086   1750      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00087   1750      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00088   1750      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00089   1750      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00090   1750      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00091   1750      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00092   1750      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00093   1750      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00094   1750      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00095   1750      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00096   1750      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00097   1750      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00098   1750      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00099   1750      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00100   1750      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Cell: 1751   6000.00      0.00    330.53 1761    0 1752 1750  plain   wall    mud  plain
Object:   OBJ00101   1751      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00102   1751      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00103   1751      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00104   1751      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00105   1751      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00106   1751      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00107   1751      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00108   1751      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00109   1751      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00110   1751      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00111   1751      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00112   1751      Vrt    50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00113   1751      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00114   1751      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00115   1751      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00116   1751      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00117   1751      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00118   1751      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00119   1751      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00120   1751      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Cell: 1752   7000.00      0.00    303.12 1762    0 1753 1751  plain   wall  cliff    mud
Object:   OBJ00121   1752      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00122   1752      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00123   1752      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00124   1752      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00125   1752      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00126   1752      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00127   1752      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00128   1752      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00129   1752      V3t   -50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00130   1752      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00131   1752      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00132   1752      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00133   1752      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00134   1752      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00135   1752      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00136   1752      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00137   1752      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00138   1752      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00139   1752      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00140   1752      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Cell: 1753   8000.00      0.00   -277.38 1763    0 1754 1752  plain   wall  plain   wall
Object:   OBJ00141   1753      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00142   1753      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00143   1753      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00144   1753      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00145   1753      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00146   1753      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00147   1753      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00148   1753      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00149   1753      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00150   1753      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00151   1753      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00152   1753      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00153   1753      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00154   1753      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00155   1753      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00156   1753      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00157   1753      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00158   1753      drs    50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00159   1753      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00160   1753      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Cell: 1754   9000.00      0.00   -305.61 1764    0  493 1753  plain   wall  plain  plain
Object:   OBJ00161   1754      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00162   1754      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00163   1754      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00164   1754      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00165   1754      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00166   1754      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00167   1754      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00168   1754      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00169   1754      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00170   1754      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00171   1754      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00172   1754      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00173   1754      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00174   1754      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00175   1754      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00176   1754      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00177   1754      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00178   1754      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00179   1754      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00180   1754      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Cell:  493  10000.00      0.00   -332.39  508    0  494 1754  plain   wall  plain  plain
Object:   OBJ00181    493      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00182    493      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00183    493      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00184    493      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00185    493      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00186    493      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00187    493      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00188    493      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00189    493      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00190    493      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00191    493      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00192    493      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00193    493      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00194    493      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00195    493      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00196    493      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00197    493      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00198    493      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00199    493      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00200    493      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Cell:  494  11000.00      0.00   -200.33  509    0  495  493  plain   wall  plain  plain
Object:   OBJ00201    494      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00202    494      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00203    494      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00204    494      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00205    494      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00206    494      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00207    494      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00208    494      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00209    494      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00210    494      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00211    494      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00212    494      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00213    494      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00214    494      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00215    494      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00216    494      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00217    494      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00218    494      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00219    494      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00220    494      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Cell:  495  12000.00      0.00   -297.24  510    0  496  494  plain   wall    mud  plain
Object:   OBJ00221    495      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00222    495      crt   -50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00223    495      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00224    495      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00225    495      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00226    495      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00227    495      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00228    495      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00229    495      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00230    495      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00231    495      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00232    495      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00233    495      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00234    495      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00235    495      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00236    495      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00237    495      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00238    495      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00239    495      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00240    495      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Cell:  496  13000.00      0.00   -264.19  511    0  497  495  plain   wall  plain  plain
Object:   OBJ00241    496      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00242    496      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00243    496      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00244    496      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00245    496      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00246    496      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00247    496      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00248    496      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00249    496      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00250    496      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00251    496      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00252    496      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00253    496      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00254    496      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00255    496      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00256    496      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00257    496      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00258    496      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00259    496      crs    10.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00260    496      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Cell:  497  14000.00      0.00   -420.98  512    0  498  496  plain   wall  plain  plain
Object:   OBJ00261    497      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00262    497      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00263    497      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00264    497      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00265    497      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00266    497      dBm    10.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00267    497      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00268    497      Vrm    10.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00269    497      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ00270    497      Vrs    50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00271    497      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00272    497      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00273    497      drt   -50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00274    497      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00275    497      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00276    497      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00277    497      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00278    497      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00279    497      Vrs    10.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00280    497      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Cell:  498  15000.00      0.00   -243.52  513    0  499  497  plain   wall  plain  plain
Object:   OBJ00281    498      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00282    498      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
