
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 2450      0.00      0.00   -968.31 4374    0 2451    0  plain   wall  plain   wall
Cell: 2455   5000.00      0.00   -833.84 2467    0 2456 2454  plain   wall  plain  plain
Object:   OBJ00101   2455      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00102   2455      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00103   2455      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00104   2455      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00105   2455      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00106   2455      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00107   2455      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00108   2455      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00109   2455      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00110   2455      VBm   -50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00111   2455      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00112   2455      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00113   2455      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00114   2455      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00115   2455      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00116   2455      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00117   2455      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00118   2455      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00119   2455      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00120   2455      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Cell: 2456   6000.00      0.00  -1000.00 2468    0 2457 2455  plain   wall  plain  plain
Object:   OBJ00121   2456      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00122   2456      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00123   2456      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00124   2456      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00125   2456      dBt    50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ00126   2456      V3m   -50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00127   2456      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00128   2456      V3t    50.00      fauna     0.10     0.10            olivedrab     triped       tiny             
Object:   OBJ00129   2456      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00130   2456      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00131   2456      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00132   2456      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00133   2456      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00134   2456      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00135   2456      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00136   2456      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00137   2456      crt    10.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00138   2456      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ00139   2456      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00140   2456      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Cell: 2457   7000.00      0.00   -993.66 2469    0 2458 2456  plain   wall  plain  plain
Object:   OBJ00141   2457      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00142   2457      VBs    10.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ00143   2457      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00144   2457      cBt    50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00145   2457      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00146   2457      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00147   2457      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00148   2457      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00149   2457      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00150   2457      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00151   2457      V3m   -50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00152   2457      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00153   2457      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00154   2457      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00155   2457      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00156   2457      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00157   2457      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00158   2457      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00159   2457      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00160   2457      Vrs    50.00    mineral     1.00     1.00            olivedrab       rock      small             
Cell: 2458   8000.00      0.00  -1000.00 2470    0 2459 2457  plain   wall  plain  plain
Object:   OBJ00161   2458      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00162   2458      drt    50.00    mineral     0.10     0.10        dayglo-orange       rock       tiny             
Object:   OBJ00163   2458      drs    10.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00164   2458      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00165   2458      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00166   2458      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00167   2458      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00168   2458      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00169   2458      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00170   2458      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00171   2458      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00172   2458      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00173   2458      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00174   2458      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00175   2458      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00176   2458      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00177   2458      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00178   2458      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00179   2458      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00180   2458      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Cell: 2459   9000.00      0.00   -941.45 2471    0 2460 2458  plain   wall  plain  plain
Object:   OBJ00181   2459      c3m   -50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00182   2459      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00183   2459      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00184   2459      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00185   2459      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00186   2459      VBm   -50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00187   2459      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00188   2459      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00189   2459      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00190   2459      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00191   2459      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00192   2459      c3s    50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00193   2459      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00194   2459      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00195   2459      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00196   2459      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00197   2459      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00198   2459      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00199   2459      c3s    50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00200   2459      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Cell: 2460  10000.00      0.00   -604.45 2472    0 2461 2459  plain   wall  plain  plain
Object:   OBJ00201   2460      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00202   2460      drm   -50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Object:   OBJ00203   2460      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00204   2460      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00205   2460      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00206   2460      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00207   2460      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00208   2460      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ00209   2460      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00210   2460      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ00211   2460      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00212   2460      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00213   2460      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00214   2460      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00215   2460      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00216   2460      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00217   2460      c3m    10.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00218   2460      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00219   2460      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00220   2460      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Cell: 2461  11000.00      0.00   -512.47 2473    0 2462 2460  plain   wall  plain  plain
Object:   OBJ00221   2461      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00222   2461      d3s   -50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00223   2461      Vrs    50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00224   2461      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00225   2461      V3m   -50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00226   2461      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ00227   2461      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00228   2461      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00229   2461      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00230   2461      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ00231   2461      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00232   2461      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00233   2461      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00234   2461      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ00235   2461      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00236   2461      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00237   2461      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00238   2461      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00239   2461      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00240   2461      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Cell: 2462  12000.00      0.00   -605.50 2474    0 2828 2461  plain   wall  plain  plain
Object:   OBJ00241   2462      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00242   2462      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00243   2462      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00244   2462      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00245   2462      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00246   2462      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00247   2462      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00248   2462      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00249   2462      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00250   2462      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00251   2462      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00252   2462      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00253   2462      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00254   2462      Vrm   -50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00255   2462      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ00256   2462      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00257   2462      d3t    50.00      fauna     0.10     0.10        dayglo-orange     triped       tiny             
Object:   OBJ00258   2462      d3m    50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00259   2462      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00260   2462      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Cell: 2828  13000.00      0.00   -225.94 2845    0 2829 2462  plain   wall  plain  plain
Object:   OBJ00261   2828      Vrm    50.00    mineral     5.00    10.00            olivedrab       rock     medium             
Object:   OBJ00262   2828      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ00263   2828      c3t    10.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00264   2828      c3m    50.00      fauna     5.00    10.00                 cyan     triped     medium             
Object:   OBJ00265   2828      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ00266   2828      c3s    50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ00267   2828      cBs    10.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ00268   2828      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00269   2828      crm   -50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00270   2828      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00271   2828      d3s    50.00      fauna     1.00     1.00        dayglo-orange     triped      small             
Object:   OBJ00272   2828      Vrt   -50.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ00273   2828      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ00274   2828      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ00275   2828      V3m    50.00      fauna     5.00    10.00            olivedrab     triped     medium             
Object:   OBJ00276   2828      c3t    50.00      fauna     0.10     0.10                 cyan     triped       tiny             
Object:   OBJ00277   2828      d3m   -50.00      fauna     5.00    10.00        dayglo-orange     triped     medium             
Object:   OBJ00278   2828      V3s    50.00      fauna     1.00     1.00            olivedrab     triped      small             
